Price,Close
Ticker,AAPL
Date,
2021-08-12,145.6182861328125
2021-08-13,145.8236846923828
2021-08-16,147.79930114746094
2021-08-17,146.88973999023438
2021-08-18,143.14389038085938
2021-08-19,143.47642517089844
2021-08-20,144.9336395263672
2021-08-23,146.42030334472656
2021-08-24,146.33224487304688
2021-08-25,145.09991455078125
2021-08-26,144.29795837402344
2021-08-27,145.3346405029297
2021-08-30,149.75534057617188
2021-08-31,148.4936981201172
2021-09-01,149.1587371826172
2021-09-02,150.27369689941406
2021-09-03,150.90940856933594
2021-09-07,153.24688720703125
2021-09-08,151.70159912109375
2021-09-09,150.68447875976562
2021-09-10,145.69651794433594
2021-09-13,146.2637939453125
2021-09-14,144.86517333984375
2021-09-15,145.7552032470703
2021-09-16,145.52047729492188
2021-09-17,142.85047912597656
2021-09-20,139.79901123046875
2021-09-21,140.27825927734375
2021-09-22,142.64508056640625
2021-09-23,143.6035919189453
2021-09-24,143.69158935546875
2021-09-27,142.17564392089844
2021-09-28,138.7916717529297
2021-09-29,139.6914520263672
2021-09-30,138.39068603515625
2021-10-01,139.515380859375
2021-10-04,136.08253479003906
2021-10-05,138.00927734375
2021-10-06,138.87969970703125
2021-10-07,140.14132690429688
2021-10-08,139.75990295410156
2021-10-11,139.67190551757812
2021-10-12,138.40045166015625
2021-10-13,137.8136444091797
2021-10-14,140.6010284423828
2021-10-15,141.6572723388672
2021-10-18,143.32972717285156
2021-10-19,145.49114990234375
2021-10-20,145.9801788330078
2021-10-21,146.19534301757812
2021-10-22,145.42269897460938
2021-10-25,145.373779296875
2021-10-26,146.03884887695312
2021-10-27,145.57919311523438
2021-10-28,149.21743774414062
2021-10-29,146.50828552246094
2021-11-01,145.68675231933594
2021-11-02,146.72344970703125
2021-11-03,148.16119384765625
2021-11-04,147.64279174804688
2021-11-05,148.17172241210938
2021-11-08,147.34898376464844
2021-11-09,147.7113800048828
2021-11-10,144.88075256347656
2021-11-11,144.83177185058594
2021-11-12,146.90823364257812
2021-11-15,146.91799926757812
2021-11-16,147.89747619628906
2021-11-17,150.33627319335938
2021-11-18,154.62631225585938
2021-11-19,157.25128173828125
2021-11-22,157.7115936279297
2021-11-23,158.09359741210938
2021-11-24,158.6127166748047
2021-11-26,153.58810424804688
2021-11-29,156.94761657714844
2021-11-30,161.9036407470703
2021-12-01,161.38455200195312
2021-12-02,160.39524841308594
2021-12-03,158.5147247314453
2021-12-06,161.9232635498047
2021-12-07,167.662841796875
2021-12-08,171.4827117919922
2021-12-09,170.973388671875
2021-12-10,175.76295471191406
2021-12-13,172.12911987304688
2021-12-14,170.74813842773438
2021-12-15,175.6160125732422
2021-12-16,168.72064208984375
2021-12-17,167.62368774414062
2021-12-20,166.26220703125
2021-12-21,169.43565368652344
2021-12-22,172.03118896484375
2021-12-23,172.65806579589844
2021-12-27,176.62481689453125
2021-12-28,175.60621643066406
2021-12-29,175.69436645507812
2021-12-30,174.53860473632812
2021-12-31,173.92153930664062
2022-01-03,178.2703094482422
2022-01-04,176.0077667236328
2022-01-05,171.3260040283203
2022-01-06,168.46600341796875
2022-01-07,168.63250732421875
2022-01-10,168.652099609375
2022-01-11,171.4827117919922
2022-01-12,171.92344665527344
2022-01-13,168.652099609375
2022-01-14,169.5139923095703
2022-01-18,166.31118774414062
2022-01-19,162.8145294189453
2022-01-20,161.12985229492188
2022-01-21,159.07301330566406
2022-01-24,158.29922485351562
2022-01-25,156.49705505371094
2022-01-26,156.408935546875
2022-01-27,155.94859313964844
2022-01-28,166.830322265625
2022-01-31,171.1888885498047
2022-02-01,171.02235412597656
2022-02-02,172.22708129882812
2022-02-03,169.3475341796875
2022-02-04,169.06307983398438
2022-02-07,168.3472137451172
2022-02-08,171.4560089111328
2022-02-09,172.8780059814453
2022-02-10,168.79830932617188
2022-02-11,165.38546752929688
2022-02-14,165.620849609375
2022-02-15,169.45538330078125
2022-02-16,169.21998596191406
2022-02-17,165.620849609375
2022-02-18,164.0713348388672
2022-02-22,161.14886474609375
2022-02-23,156.98086547851562
2022-02-24,159.599365234375
2022-02-25,161.6686248779297
2022-02-28,161.9333953857422
2022-03-01,160.05044555664062
2022-03-02,163.34561157226562
2022-03-03,163.02198791503906
2022-03-04,160.02102661132812
2022-03-07,156.22572326660156
2022-03-08,154.401611328125
2022-03-09,159.8052520751953
2022-03-10,155.46075439453125
2022-03-11,151.74391174316406
2022-03-14,147.71322631835938
2022-03-15,152.0969696044922
2022-03-16,156.51011657714844
2022-03-17,157.52024841308594
2022-03-18,160.81539916992188
2022-03-21,162.18838500976562
2022-03-22,165.56199645996094
2022-03-23,166.92518615722656
2022-03-24,170.710693359375
2022-03-25,171.34812927246094
2022-03-28,172.2111358642578
2022-03-29,175.5063018798828
2022-03-30,174.33929443359375
2022-03-31,171.24021911621094
2022-04-01,170.94606018066406
2022-04-04,174.996337890625
2022-04-05,171.6815643310547
2022-04-06,168.51388549804688
2022-04-07,168.81793212890625
2022-04-08,166.8074951171875
2022-04-11,162.55123901367188
2022-04-12,164.4243927001953
2022-04-13,167.11151123046875
2022-04-14,162.10012817382812
2022-04-18,161.88436889648438
2022-04-19,164.16940307617188
2022-04-20,164.00267028808594
2022-04-21,163.20831298828125
2022-04-22,158.6676788330078
2022-04-25,159.7366180419922
2022-04-26,153.7739715576172
2022-04-27,153.54840087890625
2022-04-28,160.48199462890625
2022-04-29,154.6075897216797
2022-05-02,154.91159057617188
2022-05-03,156.4022216796875
2022-05-04,162.8160400390625
2022-05-05,153.7445526123047
2022-05-06,154.4713134765625
2022-05-09,149.3445281982422
2022-05-10,151.7507781982422
2022-05-11,143.88385009765625
2022-05-12,140.01417541503906
2022-05-13,144.48294067382812
2022-05-16,142.9409942626953
2022-05-17,146.57489013671875
2022-05-18,138.30523681640625
2022-05-19,134.89724731445312
2022-05-20,135.13294982910156
2022-05-23,140.55435180664062
2022-05-24,137.85345458984375
2022-05-25,138.01063537597656
2022-05-26,141.21240234375
2022-05-27,146.9677734375
2022-05-31,146.1820526123047
2022-06-01,146.05435180664062
2022-06-02,148.5097198486328
2022-06-03,142.78382873535156
2022-06-06,143.53024291992188
2022-06-07,146.05435180664062
2022-06-08,145.31776428222656
2022-06-09,140.09275817871094
2022-06-10,134.68116760253906
2022-06-13,129.5249481201172
2022-06-14,130.38919067382812
2022-06-15,133.0115509033203
2022-06-16,127.7374038696289
2022-06-17,129.2106475830078
2022-06-21,133.44366455078125
2022-06-22,132.93295288085938
2022-06-23,135.80081176757812
2022-06-24,139.13026428222656
2022-06-27,139.13026428222656
2022-06-28,134.98562622070312
2022-06-29,136.74362182617188
2022-06-30,134.27850341796875
2022-07-01,136.4490203857422
2022-07-05,139.03204345703125
2022-07-06,140.36778259277344
2022-07-07,143.7365264892578
2022-07-08,144.41419982910156
2022-07-11,142.282958984375
2022-07-12,143.2552947998047
2022-07-13,142.89187622070312
2022-07-14,145.8186798095703
2022-07-15,147.48831176757812
2022-07-18,144.44366455078125
2022-07-19,148.30348205566406
2022-07-20,150.3070526123047
2022-07-21,152.5758056640625
2022-07-22,151.33828735351562
2022-07-25,150.21865844726562
2022-07-26,148.8927764892578
2022-07-27,153.9900665283203
2022-07-28,154.54006958007812
2022-07-29,159.60791015625
2022-08-01,158.6257781982422
2022-08-02,157.15257263183594
2022-08-03,163.16326904296875
2022-08-04,162.8489990234375
2022-08-05,162.62281799316406
2022-08-08,162.15066528320312
2022-08-09,162.19989013671875
2022-08-10,166.4486541748047
2022-08-11,165.71099853515625
2022-08-12,169.26145935058594
2022-08-15,170.33349609375
2022-08-16,170.17613220214844
2022-08-17,171.67103576660156
2022-08-18,171.2776336669922
2022-08-19,168.69102478027344
2022-08-22,164.80621337890625
2022-08-23,164.4718017578125
2022-08-24,164.76683044433594
2022-08-25,167.22560119628906
2022-08-26,160.9213409423828
2022-08-29,158.71826171875
2022-08-30,156.2890167236328
2022-08-31,154.62689208984375
2022-09-01,155.35470581054688
2022-09-02,153.24012756347656
2022-09-06,151.98126220703125
2022-09-07,153.38768005371094
2022-09-08,151.9123992919922
2022-09-09,154.77439880371094
2022-09-12,160.73446655273438
2022-09-13,151.30259704589844
2022-09-14,152.74839782714844
2022-09-15,149.8568878173828
2022-09-16,148.21441650390625
2022-09-19,151.93203735351562
2022-09-20,154.31214904785156
2022-09-21,151.1846160888672
2022-09-22,150.22076416015625
2022-09-23,147.94886779785156
2022-09-26,148.2832489013672
2022-09-27,149.2569580078125
2022-09-28,147.36859130859375
2022-09-29,140.12998962402344
2022-09-30,135.9205780029297
2022-10-03,140.10047912597656
2022-10-04,143.6903076171875
2022-10-05,143.98533630371094
2022-10-06,143.03135681152344
2022-10-07,137.77943420410156
2022-10-10,138.10398864746094
2022-10-11,136.68771362304688
2022-10-12,136.05828857421875
2022-10-13,140.631591796875
2022-10-14,136.09764099121094
2022-10-17,140.0611572265625
2022-10-18,141.37905883789062
2022-10-19,141.4872283935547
2022-10-20,141.02500915527344
2022-10-21,144.84100341796875
2022-10-24,146.9850616455078
2022-10-25,149.827392578125
2022-10-26,146.8866729736328
2022-10-27,142.41175842285156
2022-10-28,153.17129516601562
2022-10-31,150.8108673095703
2022-11-01,148.16522216796875
2022-11-02,142.637939453125
2022-11-03,136.58938598632812
2022-11-04,136.32342529296875
2022-11-07,136.85537719726562
2022-11-08,137.42674255371094
2022-11-09,132.86557006835938
2022-11-10,144.68719482421875
2022-11-11,147.47512817382812
2022-11-14,146.0762481689453
2022-11-15,147.81008911132812
2022-11-16,146.57872009277344
2022-11-17,148.47998046875
2022-11-18,149.04153442382812
2022-11-21,145.81027221679688
2022-11-22,147.94801330566406
2022-11-23,148.82481384277344
2022-11-25,145.90878295898438
2022-11-28,142.0766143798828
2022-11-29,139.07191467285156
2022-11-30,145.82997131347656
2022-12-01,146.10580444335938
2022-12-02,145.6132354736328
2022-12-05,144.45077514648438
2022-12-06,140.78607177734375
2022-12-07,138.84536743164062
2022-12-08,140.52993774414062
2022-12-09,140.0471954345703
2022-12-12,142.3426055908203
2022-12-13,143.30801391601562
2022-12-14,141.0816192626953
2022-12-15,134.4713134765625
2022-12-16,132.51089477539062
2022-12-19,130.40274047851562
2022-12-20,130.333740234375
2022-12-21,133.43695068359375
2022-12-22,130.2647705078125
2022-12-23,129.90029907226562
2022-12-27,128.09750366210938
2022-12-28,124.16679382324219
2022-12-29,127.68375396728516
2022-12-30,127.99897766113281
2023-01-03,123.2112045288086
2023-01-04,124.4820327758789
2023-01-05,123.16194152832031
2023-01-06,127.69356536865234
2023-01-09,128.2156982421875
2023-01-10,128.78709411621094
2023-01-11,131.50607299804688
2023-01-12,131.42727661132812
2023-01-13,132.75718688964844
2023-01-17,133.91969299316406
2023-01-18,133.20053100585938
2023-01-19,133.25961303710938
2023-01-20,135.82093811035156
2023-01-23,139.01280212402344
2023-01-24,140.41172790527344
2023-01-25,139.7516632080078
2023-01-26,141.82044982910156
2023-01-27,143.76116943359375
2023-01-30,140.87472534179688
2023-01-31,142.1455535888672
2023-02-01,143.2686004638672
2023-02-02,148.57852172851562
2023-02-03,152.20382690429688
2023-02-06,149.47496032714844
2023-02-07,152.35157775878906
2023-02-08,149.6621551513672
2023-02-09,148.6277618408203
2023-02-10,148.9927978515625
2023-02-13,151.79489135742188
2023-02-14,151.15354919433594
2023-02-15,153.255126953125
2023-02-16,151.65675354003906
2023-02-17,150.5122528076172
2023-02-21,146.49661254882812
2023-02-22,146.92088317871094
2023-02-23,147.4043426513672
2023-02-24,144.75025939941406
2023-02-27,145.94407653808594
2023-02-28,145.44093322753906
2023-03-01,143.3689422607422
2023-03-02,143.96096801757812
2023-03-03,149.01255798339844
2023-03-06,151.77516174316406
2023-03-07,149.574951171875
2023-03-08,150.82797241210938
2023-03-09,148.5784149169922
2023-03-10,146.51634216308594
2023-03-13,148.46005249023438
2023-03-14,150.5517120361328
2023-03-15,150.9463653564453
2023-03-16,153.76815795898438
2023-03-17,152.92950439453125
2023-03-20,155.2974853515625
2023-03-21,157.15235900878906
2023-03-22,155.72171020507812
2023-03-23,156.80702209472656
2023-03-24,158.10939025878906
2023-03-27,156.16571044921875
2023-03-28,155.54415893554688
2023-03-29,158.62246704101562
2023-03-30,160.19122314453125
2023-03-31,162.69728088378906
2023-04-03,163.95030212402344
2023-04-04,163.41754150390625
2023-04-05,161.57252502441406
2023-04-06,162.4604949951172
2023-04-10,159.86563110351562
2023-04-11,158.6520538330078
2023-04-12,157.96142578125
2023-04-13,163.34844970703125
2023-04-14,163.00315856933594
2023-04-17,163.02285766601562
2023-04-18,164.24630737304688
2023-04-19,165.39083862304688
2023-04-20,164.42388916015625
2023-04-21,162.81565856933594
2023-04-24,163.12155151367188
2023-04-25,161.58236694335938
2023-04-26,161.57252502441406
2023-04-27,166.160400390625
2023-04-28,167.41343688964844
2023-05-01,167.3246307373047
2023-05-02,166.28868103027344
2023-05-03,165.21324157714844
2023-05-04,163.5753936767578
2023-05-05,171.25146484375
2023-05-08,171.1824188232422
2023-05-09,169.47552490234375
2023-05-10,171.24159240722656
2023-05-11,171.42909240722656
2023-05-12,170.50035095214844
2023-05-15,170.00634765625
2023-05-16,170.00634765625
2023-05-17,170.61892700195312
2023-05-18,172.9506072998047
2023-05-19,173.0592803955078
2023-05-22,172.11077880859375
2023-05-23,169.50245666503906
2023-05-24,169.7790985107422
2023-05-25,170.91531372070312
2023-05-26,173.32603454589844
2023-05-30,175.17361450195312
2023-05-31,175.12420654296875
2023-06-01,177.93016052246094
2023-06-02,178.77981567382812
2023-06-05,177.42625427246094
2023-06-06,177.06069946289062
2023-06-07,175.6873779296875
2023-06-08,178.40443420410156
2023-06-09,178.7897186279297
2023-06-12,181.5857696533203
2023-06-13,181.11154174804688
2023-06-14,181.74388122558594
2023-06-15,183.77914428710938
2023-06-16,182.7022247314453
2023-06-20,182.79116821289062
2023-06-21,181.75375366210938
2023-06-22,184.75726318359375
2023-06-23,184.4411163330078
2023-06-26,183.04803466796875
2023-06-27,185.8045654296875
2023-06-28,186.9802703857422
2023-06-29,187.3162078857422
2023-06-30,191.64369201660156
2023-07-03,190.1517791748047
2023-07-05,189.03533935546875
2023-07-06,189.5095977783203
2023-07-07,188.3931121826172
2023-07-10,186.34799194335938
2023-07-11,185.82432556152344
2023-07-12,187.49407958984375
2023-07-13,188.25482177734375
2023-07-14,188.4030303955078
2023-07-17,191.66343688964844
2023-07-18,191.40655517578125
2023-07-19,192.76014709472656
2023-07-20,190.8137664794922
2023-07-21,189.63803100585938
2023-07-24,190.4383087158203
2023-07-25,191.29788208007812
2023-07-26,192.16734313964844
2023-07-27,190.90269470214844
2023-07-28,193.4813690185547
2023-07-31,194.0939483642578
2023-08-01,193.26400756835938
2023-08-02,190.27037048339844
2023-08-03,188.87725830078125
2023-08-04,179.80738830566406
2023-08-07,176.70504760742188
2023-08-08,177.6436309814453
2023-08-09,176.05294799804688
2023-08-10,175.83555603027344
2023-08-11,175.89492797851562
2023-08-14,177.54714965820312
2023-08-15,175.55856323242188
2023-08-16,174.6879425048828
2023-08-17,172.1453399658203
2023-08-18,172.63011169433594
2023-08-21,173.96571350097656
2023-08-22,175.34091186523438
2023-08-23,179.189453125
2023-08-24,174.49996948242188
2023-08-25,176.70620727539062
2023-08-28,178.2693634033203
2023-08-29,182.157470703125
2023-08-30,185.64984130859375
2023-08-31,185.8674774169922
2023-09-01,187.4405059814453
2023-09-05,187.677978515625
2023-09-06,180.9603729248047
2023-09-07,175.66738891601562
2023-09-08,176.28076171875
2023-09-11,177.4481964111328
2023-09-12,174.4208221435547
2023-09-13,172.35311889648438
2023-09-14,173.86680603027344
2023-09-15,173.14456176757812
2023-09-18,176.07301330566406
2023-09-19,177.1613006591797
2023-09-20,173.61944580078125
2023-09-21,172.07608032226562
2023-09-22,172.92691040039062
2023-09-25,174.20315551757812
2023-09-26,170.1270751953125
2023-09-27,168.61337280273438
2023-09-28,168.87062072753906
2023-09-29,169.38507080078125
2023-10-02,171.8979949951172
2023-10-03,170.5623779296875
2023-10-04,171.80899047851562
2023-10-05,173.04563903808594
2023-10-06,175.59814453125
2023-10-09,177.08216857910156
2023-10-10,176.48854064941406
2023-10-11,177.88352966308594
2023-10-12,178.78382873535156
2023-10-13,176.9436492919922
2023-10-16,176.8150177001953
2023-10-17,175.26174926757812
2023-10-18,173.96571350097656
2023-10-19,173.5897979736328
2023-10-20,171.0373077392578
2023-10-23,171.156005859375
2023-10-24,171.59130859375
2023-10-25,169.2762451171875
2023-10-26,165.11111450195312
2023-10-27,166.42694091796875
2023-10-30,168.47486877441406
2023-10-31,168.94976806640625
2023-11-01,172.1156463623047
2023-11-02,175.67727661132812
2023-11-03,174.76708984375
2023-11-06,177.319580078125
2023-11-07,179.8819580078125
2023-11-08,180.9405517578125
2023-11-09,180.46568298339844
2023-11-10,184.65614318847656
2023-11-13,183.07110595703125
2023-11-14,185.6864013671875
2023-11-15,186.2510528564453
2023-11-16,187.9351348876953
2023-11-17,187.9153289794922
2023-11-20,189.65887451171875
2023-11-21,188.85646057128906
2023-11-22,189.52017211914062
2023-11-24,188.1927490234375
2023-11-27,188.01438903808594
2023-11-28,188.6186981201172
2023-11-29,187.59832763671875
2023-11-30,188.1728973388672
2023-12-01,189.4508514404297
2023-12-04,187.6577606201172
2023-12-05,191.61045837402344
2023-12-06,190.52073669433594
2023-12-07,192.45249938964844
2023-12-08,193.87901306152344
2023-12-11,191.37269592285156
2023-12-12,192.8883514404297
2023-12-13,196.1079864501953
2023-12-14,196.25656127929688
2023-12-15,195.72161865234375
2023-12-18,194.05734252929688
2023-12-19,195.09751892089844
2023-12-20,193.0072479248047
2023-12-21,192.85865783691406
2023-12-22,191.78875732421875
2023-12-26,191.24391174316406
2023-12-27,191.3429718017578
2023-12-28,191.76895141601562
2023-12-29,190.728759765625
2024-01-02,183.90321350097656
2024-01-03,182.52621459960938
2024-01-04,180.20814514160156
2024-01-05,179.48495483398438
2024-01-08,183.823974609375
2024-01-09,183.40789794921875
2024-01-10,184.44808959960938
2024-01-11,183.8537139892578
2024-01-12,184.18060302734375
2024-01-16,181.91204833984375
2024-01-17,180.97091674804688
2024-01-18,186.86524963378906
2024-01-19,189.76783752441406
2024-01-22,192.07603454589844
2024-01-23,193.35397338867188
2024-01-24,192.6803436279297
2024-01-25,192.35342407226562
2024-01-26,190.61978149414062
2024-01-29,189.93626403808594
2024-01-30,186.28079223632812
2024-01-31,182.67483520507812
2024-02-01,185.11180114746094
2024-02-02,184.1112518310547
2024-02-05,185.9241180419922
2024-02-06,187.52899169921875
2024-02-07,187.63796997070312
2024-02-08,186.5581512451172
2024-02-09,187.32191467285156
2024-02-12,185.6356964111328
2024-02-13,183.54273986816406
2024-02-14,182.6599578857422
2024-02-15,182.37228393554688
2024-02-16,180.83485412597656
2024-02-20,180.09091186523438
2024-02-21,180.84475708007812
2024-02-22,182.878173828125
2024-02-23,181.04315185546875
2024-02-26,179.69415283203125
2024-02-27,181.15225219726562
2024-02-28,179.95204162597656
2024-02-29,179.28746032714844
2024-03-01,178.20626831054688
2024-03-04,173.68319702148438
2024-03-05,168.7434539794922
2024-03-06,167.75157165527344
2024-03-07,167.63253784179688
2024-03-08,169.34852600097656
2024-03-11,171.3522186279297
2024-03-12,171.82830810546875
2024-03-13,169.74530029296875
2024-03-14,171.60015869140625
2024-03-15,171.22323608398438
2024-03-18,172.31434631347656
2024-03-19,174.65524291992188
2024-03-20,177.2243194580078
2024-03-21,169.9833526611328
2024-03-22,170.88600158691406
2024-03-25,169.4675750732422
2024-03-26,168.3367919921875
2024-03-27,171.90765380859375
2024-03-28,170.0924530029297
2024-04-01,168.65419006347656
2024-04-02,167.47381591796875
2024-04-03,168.2772674560547
2024-04-04,167.45399475097656
2024-04-05,168.2078399658203
2024-04-08,167.08700561523438
2024-04-09,168.297119140625
2024-04-10,166.4224090576172
2024-04-11,173.6236572265625
2024-04-12,175.12144470214844
2024-04-15,171.2926788330078
2024-04-16,168.0094757080078
2024-04-17,166.640625
2024-04-18,165.68836975097656
2024-04-19,163.66490173339844
2024-04-22,164.49810791015625
2024-04-23,165.54949951171875
2024-04-24,167.6523895263672
2024-04-25,168.51535034179688
2024-04-26,167.9300994873047
2024-04-29,172.09613037109375
2024-04-30,168.9517822265625
2024-05-01,167.9300994873047
2024-05-02,171.6299285888672
2024-05-03,181.89617919921875
2024-05-06,180.2397003173828
2024-05-07,180.92408752441406
2024-05-08,181.26136779785156
2024-05-09,183.07655334472656
2024-05-10,181.8151397705078
2024-05-13,185.02333068847656
2024-05-14,186.16555786132812
2024-05-15,188.4401397705078
2024-05-16,188.55931091308594
2024-05-17,188.589111328125
2024-05-20,189.75123596191406
2024-05-21,191.05239868164062
2024-05-22,189.61216735839844
2024-05-23,185.61929321289062
2024-05-24,188.6983642578125
2024-05-28,188.7082977294922
2024-05-29,189.0062713623047
2024-05-30,189.99952697753906
2024-05-31,190.95306396484375
2024-06-03,192.72103881835938
2024-06-04,193.03890991210938
2024-06-05,194.5486297607422
2024-06-06,193.1680145263672
2024-06-07,195.56175231933594
2024-06-10,191.81719970703125
2024-06-11,205.75253295898438
2024-06-12,211.6326141357422
2024-06-13,212.79473876953125
2024-06-14,211.05653381347656
2024-06-17,215.2083282470703
2024-06-18,212.8443603515625
2024-06-20,208.26547241210938
2024-06-21,206.0902557373047
2024-06-24,206.73587036132812
2024-06-25,207.65960693359375
2024-06-26,211.8114013671875
2024-06-27,212.65567016601562
2024-06-28,209.19912719726562
2024-07-01,215.28778076171875
2024-07-02,218.78404235839844
2024-07-03,220.055419921875
2024-07-05,224.81309509277344
2024-07-08,226.28309631347656
2024-07-09,227.13729858398438
2024-07-10,231.4082794189453
2024-07-11,226.03480529785156
2024-07-12,228.98475646972656
2024-07-15,232.81871032714844
2024-07-16,233.23587036132812
2024-07-17,227.33595275878906
2024-07-18,222.6676483154297
2024-07-19,222.79676818847656
2024-07-22,222.4491424560547
2024-07-23,223.49205017089844
2024-07-24,217.06568908691406
2024-07-25,216.02279663085938
2024-07-26,216.4896240234375
2024-07-29,216.7677459716797
2024-07-30,217.32395935058594
2024-07-31,220.58181762695312
2024-08-01,216.8869171142578
2024-08-02,218.3767852783203
2024-08-05,207.85824584960938
2024-08-06,205.83200073242188
2024-08-07,208.404541015625
2024-08-08,211.87100219726562
2024-08-09,214.78125
2024-08-12,216.3126220703125
2024-08-13,220.03167724609375
2024-08-14,220.4791717529297
2024-08-15,223.46237182617188
2024-08-16,224.78492736816406
2024-08-19,224.6258087158203
2024-08-20,225.2423553466797
